supplier,item_code,item_description,retail_sales,retail_transfers,warehouse_sales,date,cpi,unemployment_rate,fuel_price,competitor_price,customer_rating,lag_sales_1,rolling_mean_sales_7,item_type_DUNNAGE,item_type_KEGS,item_type_LIQUOR,item_type_NON-ALCOHOL,item_type_REF,item_type_STR_SUPPLIES,item_type_WINE,brand_Budweiser,brand_Corona,brand_Generic Brand,brand_Jack Daniel's,brand_Smirnoff,brand_Sutter Home,region_North,region_South,region_West,payment_method_Credit Card,payment_method_Online,weather_Rainy,weather_Sunny
E & J GALLO WINERY,83008,WM HILL NORTH COAST S/BLC - 750ML,10.29,15.0,6.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,9.807712276469312,4.4,9.0,7.5,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
LEGENDS LTD,10829,WOLFFERS DRY ROSE CIDER - 12.OZ 6/4NR,0.0,0.0,9.0,2020-03-01,101.56132064072577,5.086093471928478,3.3562563943552,0.0,4.3,4.0,6.5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False
LEGENDS LTD,10829,WOLFFERS DRY ROSE CIDER - 12.OZ 6/4NR,0.0,0.0,8.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,0.0,4.0,9.0,7.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True
LUXCO SPIRITED BRANDS,35114,WOLFSCHMITT VODKA - 80 - 1.75L,9.26,14.0,0.0,2020-03-01,101.56132064072577,5.086093471928478,3.3562563943552,8.819144596676907,5.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False
LUXCO SPIRITED BRANDS,35114,WOLFSCHMITT VODKA - 80 - 1.75L,7.74,3.0,0.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,7.830977358574131,4.4,0.0,0.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False
"THE COUNTRY VINTNER, LLC DBA WINEBOW",301547,WOLFTRAP WHT - 750ML,0.0,0.0,1.0,2020-03-01,101.56132064072577,5.086093471928478,3.3562563943552,0.0,3.9,1.0,1.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False
"THE COUNTRY VINTNER, LLC DBA WINEBOW",301547,WOLFTRAP WHT - 750ML,0.0,0.0,1.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,0.0,4.2,1.0,1.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
DOPS INC,60848,WOLTERS PILSENER 4/6 NR,0.0,0.0,1.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,0.0,4.5,1.0,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False
CONSTELLATION BRANDS,86070,WOODBRIDGE CAB - 1.5L,51.96,61.0,167.83,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,49.71953854318322,4.8,189.0,178.41500000000002,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False
CONSTELLATION BRANDS,86118,WOODBRIDGE CAB - 750ML,10.55,9.0,49.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,10.098542647008685,4.2,77.0,63.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False
CONSTELLATION BRANDS,50468,WOODBRIDGE CAB 187ML GLASS,0.29,0.0,0.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,0.2873598227712951,4.5,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False
CONSTELLATION BRANDS,30368,WOODBRIDGE CAB 24/CS - 187ML,42.22,45.0,116.0,2020-03-01,101.56132064072577,5.086093471928478,3.3562563943552,41.552754010428714,4.3,121.0,118.5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
CONSTELLATION BRANDS,30368,WOODBRIDGE CAB 24/CS - 187ML,33.93,31.0,92.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,33.548633443242615,4.8,116.0,109.66666666666667,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
CONSTELLATION BRANDS,241316,WOODBRIDGE CABERNET SAUVIGNON GO PACK - 500ML,7.22,7.0,5.0,2020-03-01,101.56132064072577,5.086093471928478,3.3562563943552,7.548368682905339,4.2,4.0,4.5,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False
CONSTELLATION BRANDS,241316,WOODBRIDGE CABERNET SAUVIGNON GO PACK - 500ML,4.44,4.0,5.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,4.61400746126989,4.0,5.0,4.666666666666667,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
CONSTELLATION BRANDS,85995,WOODBRIDGE CHARD - 1.5L,88.47,112.0,286.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,92.79083542747014,4.6,289.0,287.5,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False
CONSTELLATION BRANDS,85910,WOODBRIDGE CHARD - 750ML,20.08,19.0,41.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,19.152851824693244,4.3,64.0,52.5,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False
CONSTELLATION BRANDS,30384,WOODBRIDGE CHARD 24/CS - 187ML,46.72,48.0,148.0,2020-03-01,101.56132064072577,5.086093471928478,3.3562563943552,48.005210831650956,4.9,168.0,158.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False
CONSTELLATION BRANDS,30384,WOODBRIDGE CHARD 24/CS - 187ML,37.76,39.0,254.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,38.637026841273446,4.3,148.0,190.0,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,True
CONSTELLATION BRANDS,241318,WOODBRIDGE CHARDONNAY GO PACK - 500ML,9.92,10.0,6.0,2020-03-01,101.56132064072577,5.086093471928478,3.3562563943552,10.046379980235987,4.6,3.0,4.5,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
CONSTELLATION BRANDS,241318,WOODBRIDGE CHARDONNAY GO PACK - 500ML,10.48,12.0,7.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,10.889383365341132,4.6,6.0,5.333333333333333,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False
CONSTELLATION BRANDS,54011,WOODBRIDGE J/RIESLING - 750ML,0.72,1.0,7.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,0.7316337548368311,3.5,10.0,8.5,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True
REPUBLIC NATIONAL DISTRIBUTING CO,307560,WOODBRIDGE MAL - 750ML,0.0,0.0,1.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,0.0,4.1,1.0,1.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
CONSTELLATION BRANDS,307558,WOODBRIDGE MALBEC - 1.5L,7.06,3.0,10.0,2020-03-01,101.56132064072577,5.086093471928478,3.3562563943552,7.30027172613558,4.2,10.0,10.0,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False
CONSTELLATION BRANDS,307558,WOODBRIDGE MALBEC - 1.5L,3.38,4.0,11.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,3.433153530379525,4.9,10.0,10.333333333333334,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True
CONSTELLATION BRANDS,63207,WOODBRIDGE MER - 1.5L,23.03,28.0,56.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,22.39133915208546,4.8,89.0,72.5,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True
CONSTELLATION BRANDS,74110,WOODBRIDGE MER - 750ML,7.01,5.0,28.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,6.974350293090868,4.4,37.0,32.5,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False
CONSTELLATION BRANDS,30376,WOODBRIDGE MER 24/C - 187ML,28.51,34.0,75.0,2020-03-01,101.56132064072577,5.086093471928478,3.3562563943552,27.235913562118835,4.0,73.0,74.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
CONSTELLATION BRANDS,30376,WOODBRIDGE MER 24/C - 187ML,12.14,12.0,76.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,11.825207513475899,4.5,75.0,74.66666666666667,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
CONSTELLATION BRANDS,83825,WOODBRIDGE MOSCATO - 1.5L,4.05,6.0,11.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,4.1605466311370325,3.7,12.0,11.5,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,True,False
CONSTELLATION BRANDS,82403,WOODBRIDGE MOSCATO - 750ML,1.3,1.0,8.92,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,1.3304766376054686,4.6,14.0,11.46,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
CONSTELLATION BRANDS,20745,WOODBRIDGE P/GRIG - 1.5L,45.83,51.0,103.0,2020-03-01,101.56132064072577,5.086093471928478,3.3562563943552,44.814607808233156,3.8,92.0,97.5,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False
CONSTELLATION BRANDS,20745,WOODBRIDGE P/GRIG - 1.5L,27.04,41.0,86.83,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,26.217715450931745,4.1,103.0,93.94333333333333,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
CONSTELLATION BRANDS,54020,WOODBRIDGE P/GRIG - 187ML,19.89,18.0,59.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,19.239243431391355,4.0,41.0,50.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True
CONSTELLATION BRANDS,20826,WOODBRIDGE P/GRIG - 750ML,12.35,15.0,21.0,2020-03-01,101.56132064072577,5.086093471928478,3.3562563943552,12.616690368076116,4.6,42.0,31.5,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
CONSTELLATION BRANDS,20826,WOODBRIDGE P/GRIG - 750ML,8.79,8.0,25.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,9.151201305846417,4.2,21.0,29.333333333333332,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False
CONSTELLATION BRANDS,50467,WOODBRIDGE P/GRIGIO 187ML GLASS,0.12,0.0,0.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,0.11498994817416942,4.3,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,True,False
CONSTELLATION BRANDS,49468,WOODBRIDGE P/NOIR - 1.5L,22.74,23.0,64.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,22.953768204837342,3.6,64.0,64.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
CONSTELLATION BRANDS,50520,WOODBRIDGE P/NOIR - 750ML,3.13,5.0,8.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,3.2611494540287125,4.1,28.0,18.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
CONSTELLATION BRANDS,241320,WOODBRIDGE PINOT GRIGIO GO PACK - 500ML,6.85,8.0,2.0,2020-03-01,101.56132064072577,5.086093471928478,3.3562563943552,6.668108607730496,3.5,3.0,2.5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False
CONSTELLATION BRANDS,241320,WOODBRIDGE PINOT GRIGIO GO PACK - 500ML,3.85,2.0,4.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,3.8324925948247768,3.6,2.0,3.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False
CONSTELLATION BRANDS,80774,WOODBRIDGE RED BLEND 1.5L,4.4,3.0,12.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,4.244645184054096,3.8,10.0,11.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True
CONSTELLATION BRANDS,241322,WOODBRIDGE RED BLEND GO PACK - 500ML,5.84,5.0,3.0,2020-03-01,101.56132064072577,5.086093471928478,3.3562563943552,5.642593729917779,5.0,2.0,2.5,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False
CONSTELLATION BRANDS,241322,WOODBRIDGE RED BLEND GO PACK - 500ML,5.94,6.0,4.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,5.856252086467782,4.1,3.0,3.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
CONSTELLATION BRANDS,69256,WOODBRIDGE RIES MOSER - 1.5L,7.89,5.0,7.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,7.863566041611162,4.9,9.0,8.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False
CONSTELLATION BRANDS,239768,WOODBRIDGE ROSE - 1.5L,12.3,10.0,6.0,2020-03-01,101.56132064072577,5.086093471928478,3.3562563943552,11.960791764805803,3.7,8.0,7.0,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False
CONSTELLATION BRANDS,239768,WOODBRIDGE ROSE - 1.5L,7.6,3.0,14.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,7.772258096135378,3.9,6.0,9.333333333333334,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False
CONSTELLATION BRANDS,239772,WOODBRIDGE ROSE - 187ML,4.48,3.0,13.0,2020-03-01,101.56132064072577,5.086093471928478,3.3562563943552,4.5638610863298945,4.6,14.0,13.5,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False
CONSTELLATION BRANDS,239772,WOODBRIDGE ROSE - 187ML,4.4,6.0,19.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,4.576665707925941,4.4,13.0,15.333333333333334,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
CONSTELLATION BRANDS,239770,WOODBRIDGE ROSE - 750ML,4.16,5.0,1.0,2020-03-01,101.56132064072577,5.086093471928478,3.3562563943552,4.283346022147037,3.8,3.0,2.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
CONSTELLATION BRANDS,239770,WOODBRIDGE ROSE - 750ML,3.42,4.0,7.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,3.433604655654113,3.8,1.0,3.6666666666666665,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
CONSTELLATION BRANDS,86142,WOODBRIDGE S/BLC - 1.5L,28.08,24.0,133.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,29.03717487479106,3.7,91.0,112.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
CONSTELLATION BRANDS,86169,WOODBRIDGE S/BLC - 750ML,7.6,3.0,20.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,7.6441552066923455,4.9,27.0,23.5,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False
CONSTELLATION BRANDS,85901,WOODBRIDGE WH/ZIN - 1.5L,8.68,7.0,35.83,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,8.970595525607152,3.7,25.0,30.415,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False
CONSTELLATION BRANDS,85936,WOODBRIDGE WH/ZIN - 750ML,5.78,7.0,15.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,6.049715266815842,4.2,13.0,14.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
CONSTELLATION BRANDS,30406,WOODBRIDGE WH/ZIN 24/CS - 187ML,3.86,4.0,20.0,2020-03-01,101.56132064072577,5.086093471928478,3.3562563943552,3.8020836548951324,3.7,17.0,18.5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
CONSTELLATION BRANDS,30406,WOODBRIDGE WH/ZIN 24/CS - 187ML,3.99,3.0,25.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,3.999158813715041,4.4,20.0,20.666666666666668,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False
CONSTELLATION BRANDS,82759,WOODBRIDGE ZIN - 1.5L,0.85,1.0,14.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,0.8843342852974501,3.5,7.0,10.5,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
VERMONT HARD CIDER COMPANY LLC,73431,WOODCHUCK AMBER DFT CIDER 4/6NR - 355ML,6.75,6.0,62.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,7.000537783902979,3.8,65.0,63.5,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
VERMONT HARD CIDER COMPANY LLC,89460,WOODCHUCK GRANNY SMITH CIDER 4/6NR - 355ML,5.5,9.0,75.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,5.699018491972294,3.8,57.0,66.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
BROWN-FORMAN BEVERAGES WORLDWIDE,79986,WOODFORD RES DOUBLE OAK BOURBON - 750ML,60.52,57.0,0.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,61.69024562848718,4.7,1.0,0.5,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False
BROWN-FORMAN BEVERAGES WORLDWIDE,28932,WOODFORD RESERVE 90.4P - 1L,70.77,74.0,10.0,2020-03-01,101.56132064072577,5.086093471928478,3.3562563943552,67.27105457722851,3.8,17.0,13.5,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True
BROWN-FORMAN BEVERAGES WORLDWIDE,28932,WOODFORD RESERVE 90.4P - 1L,39.15,37.0,3.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,37.736290995760825,4.6,10.0,10.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False
BROWN-FORMAN BEVERAGES WORLDWIDE,71689,WOODFORD RESERVE BOURBON - 375ML,1.52,0.0,0.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,1.5074549462670686,4.5,0.0,0.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
